CheckpointID,View,Level 1,Level 1 Code,Level 2,Level 2 Code,Level 3,Level 3 Code,Level 4,Level 4 Code,Amount
Current,33,2015-16,132117152,Human Resource Services,,Other HR Services,494903872,Employee Costs,,3.99
Current,33,2015-16,132117152,Human Resource Services,,Pay & Conditions,940928704,Employee Costs,,6.99
Current,33,2015-16,132117152,Human Resource Services,,Recruitment,148236160,Employee Costs,,3.99
Current,31,2015-16,132117152,Human Resource Services,,Employee Relations,700123200,Consultants,,"19,165.66"
Current,31,2015-16,132117152,Human Resource Services,,Employee Relations,700123200,Contractor Costs,,"28,985.59"
Current,31,2015-16,132117152,Human Resource Services,,Employee Relations,700123200,Employee Costs,,"1,012,642.00"
Current,31,2015-16,132117152,Human Resource Services,,Employee Relations,700123200,Supplier Costs,,"345,279.80"
Current,31,2015-16,132117152,Human Resource Services,,HR Policy & Advice,308959072,Consultants,,"4,520.62"
Current,31,2015-16,132117152,Human Resource Services,,HR Policy & Advice,308959072,Contractor Costs,,"6,836.22"
Current,31,2015-16,132117152,Human Resource Services,,HR Policy & Advice,308959072,Employee Costs,,"238,853.50"
Current,31,2015-16,132117152,Human Resource Services,,HR Policy & Advice,308959072,Supplier Costs,,"81,514.15"
Current,31,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,482451424,Consultants,,"6,871.20"
Current,31,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,482451424,Contractor Costs,,"10,391.06"
Current,31,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,482451424,Employee Costs,,"363,049.30"
Current,31,2015-16,132117152,Human Resource Services,,HR Reporting & Analysis,482451424,Supplier Costs,,"123,873.10"
Current,31,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,493132768,Consultants,,"10,215.61"
Current,31,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,493132768,Contractor Costs,,"15,449.87"
Current,31,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,493132768,Employee Costs,,"539,754.70"
Current,31,2015-16,132117152,Human Resource Services,,HR Strategy & Planning,493132768,Supplier Costs,,"184,030.60"
Current,31,2015-16,132117152,Human Resource Services,,Learning & Development,398771872,Consultants,,"85,128.56"
Current,31,2015-16,132117152,Human Resource Services,,Learning & Development,398771872,Contractor Costs,,"23,379.89"
Current,31,2015-16,132117152,Human Resource Services,,Learning & Development,398771872,Employee Costs,,"1,066,488.00"
Current,31,2015-16,132117152,Human Resource Services,,Learning & Development,398771872,Supplier Costs,,"1,874,596.00"
Current,31,2015-16,132117152,Human Resource Services,,Other HR Services,494903872,Consultants,,"9,130.58"
Current,31,2015-16,132117152,Human Resource Services,,Other HR Services,494903872,Contractor Costs,,"13,809.17"
Current,31,2015-16,132117152,Human Resource Services,,Other HR Services,494903872,Employee Costs,,"482,425.80"
Current,31,2015-16,132117152,Human Resource Services,,Other HR Services,494903872,Supplier Costs,,"164,453.00"
Current,31,2015-16,132117152,Human Resource Services,,Pay & Conditions,940928704,Consultants,,"16,031.14"
Current,31,2015-16,132117152,Human Resource Services,,Pay & Conditions,940928704,Contractor Costs,,"24,063.51"
Current,31,2015-16,132117152,Human Resource Services,,Pay & Conditions,940928704,Employee Costs,,"847,179.40"
Current,31,2015-16,132117152,Human Resource Services,,Pay & Conditions,940928704,Supplier Costs,,"309,583.30"
Current,31,2015-16,132117152,Human Resource Services,,Recruitment,148236160,Consultants,,"9,130.58"
Current,31,2015-16,132117152,Human Resource Services,,Recruitment,148236160,Contractor Costs,,"13,809.17"
Current,31,2015-16,132117152,Human Resource Services,,Recruitment,148236160,Employee Costs,,"482,425.80"
Current,31,2015-16,132117152,Human Resource Services,,Recruitment,148236160,Supplier Costs,,"164,453.00"
Current,3,2015-16,260293120,Other,,Other,04.01.01.00,Other,04.01.01,"8,242,694.00"
Current,33,2015-16,260293120,Other,,Other,272979488,Contractor Costs,,8.53
Current,33,2015-16,260293120,Other,,Other,272979488,Employee Costs,,19.81
Current,31,2015-16,260293120,Other,,Other,272979488,Consultants,,"78,099.40"
Current,31,2015-16,260293120,Other,,Other,272979488,Contractor Costs,,"3,373,613.00"
Current,31,2015-16,260293120,Other,,Other,272979488,Employee Costs,,"3,142,833.00"
Current,32, Ungrouped,-3, Unclassified,,Accounts Payable,280512032,Consultants,,"7,910.56"
Current,32, Ungrouped,-3, Unclassified,,Accounts Payable,280512032,Contractor Costs,,"15,343.31"
Current,32, Ungrouped,-3, Unclassified,,Accounts Payable,280512032,Employee Costs,,"407,224.70"
Current,32, Ungrouped,-3, Unclassified,,Accounts Payable,280512032,Supplier Costs,,"87,401.82"
Current,32, Ungrouped,-3, Unclassified,,Accounts Receivable,564862848,Consultants,,"3,298.07"
Current,32, Ungrouped,-3, Unclassified,,Accounts Receivable,564862848,Contractor Costs,,"6,395.88"
Current,32, Ungrouped,-3, Unclassified,,Accounts Receivable,564862848,Employee Costs,,"169,781.60"
Current,31,2015-16,260293120,Other,,Other,272979488,Supplier Costs,,"1,648,148.00"
Current,3,2015-16,118844744,Other,,Other,05.01.01.00,Other,05.01.01,"415,170.50"
Current,3,2015-16,118844744,Other,,Other,05.01.02.00,Other,05.01.02,"3,137,633.00"
Current,3,2015-16,118844744,Other,,Other,05.01.04.00,Other,05.01.04,"24,717,050.00"
Current,3,2015-16,118844744,Other,,Other,05.01.03.00,Other,05.01.03,"11,766,880.00"
Current,33,2015-16,118844744,Other,,Other,964172032,Employee Costs,,18.05
Current,33,2015-16,118844744,Other,,Other,342380768,Contractor Costs,,14.83
Current,33,2015-16,118844744,Other,,Other,342380768,Employee Costs,,68.2
Current,31,2015-16,118844744,Other,,Other,312610816,Supplier Costs,,"415,170.50"
Current,31,2015-16,118844744,Other,,Other,964172032,Contractor Costs,,"249,486.60"
Current,31,2015-16,118844744,Other,,Other,964172032,Employee Costs,,"2,078,436.00"
Current,31,2015-16,118844744,Other,,Other,964172032,Supplier Costs,,"809,710.50"
Current,31,2015-16,118844744,Other,,Other,342380768,Consultants,,"29,236.18"
Current,31,2015-16,118844744,Other,,Other,342380768,Contractor Costs,,"3,050,417.00"
Current,31,2015-16,118844744,Other,,Other,342380768,Employee Costs,,"8,520,186.00"
Current,31,2015-16,118844744,Other,,Other,342380768,Supplier Costs,,"13,117,210.00"
Current,31,2015-16,118844744,Other,,Other,9488404,Supplier Costs,,"11,766,870.00"
Current,32, Ungrouped,-3, Unclassified,,Accounts Receivable,564862848,Supplier Costs,,"36,537.30"
Current,32, Ungrouped,-3, Unclassified,,Asset Management,977389632,Consultants,,"3,298.07"
Current,32, Ungrouped,-3, Unclassified,,Asset Management,977389632,Contractor Costs,,"6,395.88"
Current,32, Ungrouped,-3, Unclassified,,Asset Management,977389632,Employee Costs,,"169,781.60"
Current,32, Ungrouped,-3, Unclassified,,Asset Management,977389632,Supplier Costs,,"36,537.30"
Current,32, Ungrouped,-3, Unclassified,,Assurance & Audit,683816448,Consultants,,"203,598.50"
Current,32, Ungrouped,-3, Unclassified,,Assurance & Audit,683816448,Contractor Costs,,"5,790.12"
Current,32, Ungrouped,-3, Unclassified,,Assurance & Audit,683816448,Employee Costs,,"1,112,193.00"
Current,32, Ungrouped,-3, Unclassified,,Assurance & Audit,683816448,Supplier Costs,,"634,773.60"
Current,32, Ungrouped,-3, Unclassified,,Budgeting,677492352,Consultants,,"12,603.47"
Current,32, Ungrouped,-3, Unclassified,,Budgeting,677492352,Contractor Costs,,"24,443.84"
Current,32, Ungrouped,-3, Unclassified,,Budgeting,677492352,Employee Costs,,"648,811.80"
Current,32, Ungrouped,-3, Unclassified,,Budgeting,677492352,Supplier Costs,,"139,423.70"
Current,32, Ungrouped,-3, Unclassified,,Communications & Media,973983488,Consultants,,"2,939.82"
Current,32, Ungrouped,-3, Unclassified,,Communications & Media,973983488,Contractor Costs,,"71,963.71"
Current,32, Ungrouped,-3, Unclassified,,Communications & Media,973983488,Employee Costs,,"1,194,266.00"
Current,32, Ungrouped,-3, Unclassified,,Communications & Media,973983488,Supplier Costs,,"1,161,754.00"
Current,32, Ungrouped,-3, Unclassified,,Contact Centres,916531712,Consultants,,"1,018.15"
Current,32, Ungrouped,-3, Unclassified,,Contact Centres,916531712,Contractor Costs,,"397,463.20"
Current,32, Ungrouped,-3, Unclassified,,Contact Centres,916531712,Employee Costs,,"799,952.50"
Current,32, Ungrouped,-3, Unclassified,,Contact Centres,916531712,Supplier Costs,,"199,037.40"
Current,32, Ungrouped,-3, Unclassified,,Contract Management & Procurement,859075008,Consultants,,"2,310.58"
Current,32, Ungrouped,-3, Unclassified,,Contract Management & Procurement,859075008,Contractor Costs,,"1,175.67"
Current,32, Ungrouped,-3, Unclassified,,Contract Management & Procurement,859075008,Employee Costs,,"845,650.20"
Current,32, Ungrouped,-3, Unclassified,,Contract Management & Procurement,859075008,Supplier Costs,,"267,090.60"
Current,32, Ungrouped,-3, Unclassified,,Credit Card Management,314327136,Consultants,,"1,235.85"
Current,32, Ungrouped,-3, Unclassified,,Credit Card Management,314327136,Contractor Costs,,"2,398.46"
Current,32, Ungrouped,-3, Unclassified,,Credit Card Management,314327136,Employee Costs,,"63,617.91"
Current,32, Ungrouped,-3, Unclassified,,Credit Card Management,314327136,Supplier Costs,,"13,524.29"
Current,32, Ungrouped,-3, Unclassified,,Employee Relations,700123200,Consultants,,"19,165.66"
Current,32, Ungrouped,-3, Unclassified,,Employee Relations,700123200,Contractor Costs,,"28,985.59"
Current,32, Ungrouped,-3, Unclassified,,Employee Relations,700123200,Employee Costs,,"1,012,642.00"
Current,32, Ungrouped,-3, Unclassified,,Employee Relations,700123200,Supplier Costs,,"345,279.80"
Current,32, Ungrouped,-3, Unclassified,,ERP - Aurion,219572848,Other Costs,,"137,268.00"
Current,32, Ungrouped,-3, Unclassified,,ERP - Aurion,219572848,Supplier Costs,,"203,975.00"
Current,32, Ungrouped,-3, Unclassified,,ERP - SAP,211165552,Contractor Costs,,"6,012.05"
Current,32, Ungrouped,-3, Unclassified,,ERP - SAP,211165552,Employee Costs,,"490,540.70"
Current,32, Ungrouped,-3, Unclassified,,ERP - SAP,211165552,Other Costs,,"761,045.10"
Current,32, Ungrouped,-3, Unclassified,,ERP - SAP,211165552,Supplier Costs,,"256,926.80"
Current,32, Ungrouped,-3, Unclassified,,Financial Policy & Advice,214150016,Consultants,,"5,980.97"
Current,32, Ungrouped,-3, Unclassified,,Financial Policy & Advice,214150016,Contractor Costs,,"6,774.42"
Current,32, Ungrouped,-3, Unclassified,,Financial Policy & Advice,214150016,Employee Costs,,"348,554.60"
Current,32, Ungrouped,-3, Unclassified,,Financial Policy & Advice,214150016,Supplier Costs,,"125,058.20"
Current,32, Ungrouped,-3, Unclassified,,Financial Reporting,717943680,Consultants,,"26,927.70"
Current,32, Ungrouped,-3, Unclassified,,Financial Reporting,717943680,Contractor Costs,,"52,459.84"
Current,32, Ungrouped,-3, Unclassified,,Financial Reporting,717943680,Employee Costs,,"1,385,887.00"
Current,32, Ungrouped,-3, Unclassified,,Financial Reporting,717943680,Supplier Costs,,"276,081.80"
Current,32, Ungrouped,-3, Unclassified,,Fleet Management,354466272,Consultants,,63.05
Current,32, Ungrouped,-3, Unclassified,,Fleet Management,354466272,Employee Costs,,"65,575.96"
Current,32, Ungrouped,-3, Unclassified,,Fleet Management,354466272,Supplier Costs,,"12,422.76"
Current,32, Ungrouped,-3, Unclassified,,HR Policy & Advice,308959072,Consultants,,"4,520.62"
Current,32, Ungrouped,-3, Unclassified,,HR Policy & Advice,308959072,Contractor Costs,,"6,836.22"
Current,32, Ungrouped,-3, Unclassified,,HR Policy & Advice,308959072,Employee Costs,,"238,853.50"
Current,32, Ungrouped,-3, Unclassified,,HR Policy & Advice,308959072,Supplier Costs,,"81,514.15"
Current,32, Ungrouped,-3, Unclassified,,HR Reporting & Analysis,482451424,Consultants,,"6,871.20"
Current,32, Ungrouped,-3, Unclassified,,HR Reporting & Analysis,482451424,Contractor Costs,,"10,391.06"
Current,32, Ungrouped,-3, Unclassified,,HR Reporting & Analysis,482451424,Employee Costs,,"363,049.30"
Current,32, Ungrouped,-3, Unclassified,,HR Reporting & Analysis,482451424,Supplier Costs,,"123,873.10"
Current,32, Ungrouped,-3, Unclassified,,HR Strategy & Planning,493132768,Consultants,,"10,215.61"
Current,32, Ungrouped,-3, Unclassified,,HR Strategy & Planning,493132768,Contractor Costs,,"15,449.87"
Current,32, Ungrouped,-3, Unclassified,,HR Strategy & Planning,493132768,Employee Costs,,"539,754.70"
Current,32, Ungrouped,-3, Unclassified,,HR Strategy & Planning,493132768,Supplier Costs,,"184,030.60"
Current,32, Ungrouped,-3, Unclassified,,Information Management,775083328,Consultants,,895.75
Current,32, Ungrouped,-3, Unclassified,,Information Management,775083328,Employee Costs,,"917,655.90"
Current,32, Ungrouped,-3, Unclassified,,Information Management,775083328,Supplier Costs,,"176,392.80"
Current,32, Ungrouped,-3, Unclassified,,Learning & Development,398771872,Consultants,,"85,128.56"
Current,32, Ungrouped,-3, Unclassified,,Learning & Development,398771872,Contractor Costs,,"23,379.89"
Current,32, Ungrouped,-3, Unclassified,,Learning & Development,398771872,Employee Costs,,"1,066,488.00"
Current,32, Ungrouped,-3, Unclassified,,Learning & Development,398771872,Supplier Costs,,"1,874,596.00"
Current,32, Ungrouped,-3, Unclassified,,Ledger Management,754032768,Consultants,,"7,497.38"
Current,32, Ungrouped,-3, Unclassified,,Ledger Management,754032768,Contractor Costs,,"14,543.83"
Current,32, Ungrouped,-3, Unclassified,,Ledger Management,754032768,Employee Costs,,"385,951.80"
Current,32, Ungrouped,-3, Unclassified,,Ledger Management,754032768,Supplier Costs,,"82,657.45"
Current,32, Ungrouped,-3, Unclassified,,Legal Services,18343866,Consultants,,"195,373.20"
Current,32, Ungrouped,-3, Unclassified,,Legal Services,18343866,Contractor Costs,,"67,016.81"
Current,32, Ungrouped,-3, Unclassified,,Legal Services,18343866,Employee Costs,,"1,648,230.00"
Current,32, Ungrouped,-3, Unclassified,,Legal Services,18343866,Supplier Costs,,"329,732.00"
Current,32, Ungrouped,-3, Unclassified,,Major Projects1,272979488,Consultants,,"78,099.40"
Current,32, Ungrouped,-3, Unclassified,,Major Projects1,272979488,Contractor Costs,,"3,373,613.00"
Current,32, Ungrouped,-3, Unclassified,,Major Projects1,272979488,Employee Costs,,"3,142,833.00"
Current,32, Ungrouped,-3, Unclassified,,Major Projects1,272979488,Supplier Costs,,"1,648,148.00"
Current,32, Ungrouped,-3, Unclassified,,Other Corporate Services,866214144,Consultants,,"1,958.94"
Current,32, Ungrouped,-3, Unclassified,,Other Corporate Services,866214144,Contractor Costs,,"5,994.51"
Current,32, Ungrouped,-3, Unclassified,,Other Corporate Services,866214144,Employee Costs,,"1,037,176.00"
Current,32, Ungrouped,-3, Unclassified,,Other Corporate Services,866214144,Supplier Costs,,"218,980.60"
Current,32, Ungrouped,-3, Unclassified,,Other Financial Services,380186208,Consultants,,"3,542.09"
Current,32, Ungrouped,-3, Unclassified,,Other Financial Services,380186208,Contractor Costs,,"6,872.17"
Current,32, Ungrouped,-3, Unclassified,,Other Financial Services,380186208,Employee Costs,,"182,339.50"
Current,32, Ungrouped,-3, Unclassified,,Other Financial Services,380186208,Supplier Costs,,"38,956.55"
Current,32, Ungrouped,-3, Unclassified,,Other HR Services,494903872,Consultants,,"9,130.58"
Current,32, Ungrouped,-3, Unclassified,,Other HR Services,494903872,Contractor Costs,,"13,809.17"
Current,32, Ungrouped,-3, Unclassified,,Other HR Services,494903872,Employee Costs,,"482,425.80"
